epoch,N1,N2,N3,R,W
0,0.003067798789864542,0.00321075733675829,0.0031000295633036843,2.5274543282574478e-05,0.990596139766791
1,0.005564416914438698,0.0029953092433834083,0.005977565659038255,8.139058290035981e-05,0.9853813176002392
2,0.025974889578155483,0.005707687266403634,0.0006336692610065196,0.0006885393290665204,0.9669952145653679
3,0.06616701328371531,0.023206340096913983,0.0008900632948015209,0.003537162384348804,0.9061994209402204
4,0.05330367377343903,0.03201508957127478,0.000713770527878875,0.0017125703130593205,0.912254895814348
5,0.06905528648526103,0.08163883084447214,0.000598708297278522,0.00430077754717101,0.8444063968258173
6,0.12843660875749544,0.16377647100018464,0.008305508072926628,0.009608554593630109,0.6898728575757632
7,0.09041470491602403,0.15640114005735875,0.0027515135906630724,0.012405024779655249,0.7380276166562988
8,0.0799657583376041,0.08588169343700792,0.0021123291325986704,0.016326239479278176,0.8157139796135112
9,0.021042606350803527,0.027005088369316737,0.003927328161163015,0.007335575913574251,0.9406894012051424
10,0.006691652887300718,0.008510411318354715,0.006205175803690208,0.01061390302254378,0.9679788569681106
11,0.003312781954285136,0.0015764438877273476,4.686313446285316e-05,0.004388245256400907,0.990675665767124
12,0.0013769912708590118,0.0009629072969553231,1.5806612178342016e-05,0.0022871544483896193,0.9953571403716177
13,0.0017201831377668666,0.0009326606906680766,1.1514866586956101e-05,0.0021078812340085363,0.9952277600709696
14,0.0038784795986422215,0.000811060141301169,1.8255025069123485e-05,0.001814389557549774,0.9934778156774376
15,0.00890456661960065,0.002962101628693032,8.459897839205743e-05,0.007633324390968341,0.9804154083823459
16,0.012522975987011492,0.0029064585525676845,2.0807904708707468e-05,0.013528911129736748,0.9710208464259754
17,0.020786578383120893,0.006527872379014203,3.6412619155235474e-05,0.037753571671109154,0.9348955649476004
18,0.0384965980241339,0.008338549538392342,3.676320257374041e-05,0.08788110490481733,0.8652469843300826
19,0.05649623678398443,0.011350580725108424,3.582195688352317e-05,0.1327426263356156,0.799374734198408
20,0.09956464289596344,0.01994998986103454,3.941285699218765e-05,0.32669151142648517,0.5537544429595246
21,0.14649470574980825,0.03673616518595168,6.846789560644081e-05,0.469543064805316,0.3471575963633176
22,0.14876305197054007,0.07063455390613448,0.00012106168959991954,0.5749200400172215,0.205561292416504
23,0.1581768156477825,0.11456896992405448,0.0005259163866326847,0.5769912275589528,0.14973707048257753
24,0.10937953555731743,0.06672085502915771,0.0027829425324396085,0.35704083116742846,0.46407583571365674
25,0.10472837897419528,0.5654755572428487,0.006861475025440777,0.22350782031409056,0.09942676844342475
26,0.12976926173774753,0.4364498075899777,0.0005845054201804538,0.3699561457269118,0.06324027952518245
27,0.06724980038063634,0.6273944694067607,0.0027056815991277003,0.2362861277096775,0.06636392090379781
28,0.04816078190581565,0.7525695195586688,0.0037198232793270287,0.14862832414275315,0.04692155111343544
29,0.08762607225165332,0.6214556507942289,0.0026316219139430864,0.15733052422226157,0.1309561308179131
30,0.0706316846330786,0.6255278287903526,0.009328989622156543,0.062029482027764,0.23248201492664822
31,0.09536318554481389,0.6522453895646103,0.012533394697905487,0.06795429841860953,0.17190373177406085
32,0.033290721826492634,0.8620501940052675,0.0047822021433358035,0.01925544371424563,0.08062143831065842
